1666,62,136,84
1667,92,221,22
1668,59,259,47
1669,85,41,20
1670,71,124,0
1671,79,239,77
1672,50,88,91
1673,59,356,25
1674,82,178,79
1675,95,281,4
1676,64,239,32
1677,67,382,22
1678,76,175,49
1679,66,367,41
1680,93,70,7
1681,80,436,92
1682,70,222,51
1683,96,344,87
1684,68,418,83
1685,57,125,65
1686,92,439,34
1687,67,235,1
1688,59,196,63
1689,62,442,87
1690,98,210,12
1691,74,275,48
1692,60,116,27
1693,93,444,16
1694,71,345,22
1695,77,131,66
1696,98,79,47
1697,79,207,11
1698,50,107,80
1699,60,474,69
1700,97,26,86
1701,89,371,62
1702,51,62,20
1703,80,268,69
1704,56,379,80
1705,98,202,30
1706,86,177,4
1707,63,214,88
1708,60,486,46
1709,67,19,25
1710,73,114,99
1711,72,153,1
1712,65,491,43
1713,58,346,64
1714,63,305,46
1715,71,163,21
1716,75,293,52
1717,61,414,63
1718,62,30,30
1719,77,392,56
1720,62,263,34
1721,84,42,60
1722,94,442,93
1723,95,170,47
1724,54,127,46
1725,89,288,80
1726,89,123,95
1727,66,271,13
1728,63,392,8
1729,52,490,71
1730,94,324,47
1731,60,435,22
1732,94,26,46
1733,96,452,40
1734,54,376,57
1735,97,23,74
1736,94,296,30
1737,65,63,38
1738,53,41,53
1739,59,224,77
1740,92,370,60
1741,68,475,56
1742,77,20,2
1743,61,75,83
1744,90,99,90
1745,66,274,11
1746,85,256,83
1747,68,392,68
1748,85,137,20
1749,57,149,35
1750,84,107,31
1751,81,236,97
1752,71,456,29
1753,86,466,59
1754,83,140,80
1755,63,439,88
1756,93,122,76
1757,84,87,77
1758,51,58,74
1759,85,232,67
1760,60,375,87
1761,56,310,68
1762,86,331,13
1763,96,390,22
1764,91,153,49
1765,61,170,30
1766,51,214,58
1767,64,207,22
1768,75,321,5
1769,90,151,25
1770,66,91,100
1771,79,159,22
1772,89,224,81
1773,73,372,18
1774,65,244,89
1775,99,295,83
1776,97,444,82
1777,57,190,10
1778,77,239,73
1779,53,116,72
1780,87,1,22
1781,57,428,54
1782,87,385,70
1783,62,160,80
1784,87,215,22
1785,75,124,67
1786,78,418,98
1787,86,157,48
1788,74,51,53
1789,97,137,67
1790,77,217,5
1791,82,399,77
1792,61,385,71
1793,67,239,81
1794,94,175,93
1795,74,416,28
1796,95,335,43
1797,67,8,74
1798,93,372,26
1799,55,95,32
1800,79,159,52
1801,60,294,56
1802,76,400,95
1803,70,315,41
1804,97,125,8
1805,82,459,53
1806,87,76,5
1807,53,300,67
1808,98,148,37
1809,52,49,16
1810,71,433,90
1811,65,361,6
1812,87,425,3
1813,81,482,42
1814,68,206,21
1815,99,447,25
1816,60,474,3
1817,52,491,98
1818,81,72,19
1819,89,187,58
1820,65,340,66
1821,51,363,65
1822,61,467,60
1823,81,290,71
1824,76,169,94
1825,52,269,32
1826,57,240,72
1827,73,273,50
1828,82,484,33
1829,59,431,4
1830,72,432,95
1831,53,50,31
1832,58,226,92
1833,85,215,94
1834,94,208,58
1835,63,173,6
1836,70,12,5
1837,51,272,66
1838,88,197,36
1839,62,94,88
1840,78,301,75
1841,88,412,17
1842,56,495,41
1843,86,74,10
1844,84,493,53
1845,57,450,96
1846,80,47,12
1847,56,344,49
1848,95,462,72
1849,81,334,8
1850,63,401,3
1851,60,390,14
1852,59,279,90
1853,69,370,10
1854,62,93,83
1855,75,14,20
1856,70,147,4
1857,72,147,52
1858,56,248,47
1859,65,218,55
1860,59,291,25
1861,50,110,20
1862,63,429,98
1863,61,331,24
1864,97,65,21
1865,80,393,44
1866,93,393,8
1867,99,414,51
1868,84,117,95
1869,94,159,90
1870,62,297,95
1871,94,491,54
1872,86,95,66
1873,50,373,78
1874,61,179,61
1875,66,361,37
1876,83,399,7
1877,79,116,100
1878,65,356,85
1879,61,204,33
1880,52,269,24
1881,72,382,83
1882,77,157,44
1883,60,332,41
1884,60,209,89
1885,76,366,70
1886,82,18,57
1887,85,355,67
1888,93,286,89
1889,95,446,82
1890,72,414,23
1891,53,6,44
1892,78,370,10
1893,96,34,69
1894,91,474,33
1895,58,463,80
1896,63,277,51
1897,68,321,55
1898,50,338,45
1899,79,54,56
1900,50,371,67
1901,76,254,45
1902,98,421,67
1903,50,180,37
1904,86,14,90
1905,84,301,46
1906,77,140,13
1907,60,188,25
1908,64,438,56
1909,85,39,55
1910,63,340,78
1911,91,94,14
1912,99,338,77
1913,73,2,46
1914,96,159,27
1915,89,380,99
1916,88,181,13
1917,62,418,100
1918,99,329,69
1919,65,285,31
1920,76,460,20
1921,69,393,60
1922,53,235,32
1923,99,170,84
1924,71,302,58
1925,72,137,73
1926,76,302,4
1927,87,16,45
1928,78,468,22
1929,91,83,99
1930,85,455,77
1931,89,475,97
1932,94,413,63
1933,56,415,63
1934,51,398,28
1935,98,21,6
1936,54,111,11
1937,53,190,39
1938,70,136,67
1939,92,386,88
1940,68,463,63
1941,67,213,0
1942,57,371,88
1943,69,371,6
1944,90,53,9
1945,71,14,6
1946,85,427,64
1947,54,150,77
1948,91,84,53
1949,95,382,29
1950,53,240,59
1951,85,238,87
1952,51,353,6
1953,92,389,74
1954,91,203,44
1955,56,479,37
1956,56,320,54
1957,78,158,19
1958,57,64,63
1959,55,477,74
1960,80,428,60
1961,82,361,5
1962,60,145,79
1963,64,455,70
1964,80,330,43
1965,61,11,60
1966,74,148,40
1967,80,143,12
1968,56,258,20
1969,95,302,33
1970,77,39,95
1971,92,153,24
1972,52,297,23
1973,82,442,68
1974,63,53,26
1975,84,386,46
1976,92,340,89
1977,98,97,43
1978,57,400,67
1979,74,3,57
1980,61,491,90
1981,83,499,81
1982,93,320,85
1983,80,287,8
1984,61,130,51
1985,79,82,37
1986,62,31,52
1987,57,122,57
1988,99,209,56
1989,66,47,29
1990,52,320,69
1991,76,290,84
1992,96,21,62
1993,75,104,1
1994,58,400,67
1995,90,273,61
1996,51,295,37
1997,96,114,84
1998,54,260,71
1999,54,360,0
